0.686115 0.0414711
0.684885 0.0423992
0.683653 0.0433321
0.68242 0.0442698
0.681186 0.0452123
0.67995 0.0461596
0.678712 0.0471116
0.677473 0.0480685
0.676232 0.0490301
0.674989 0.0499965
0.673745 0.0509676
0.672499 0.0519435
0.671251 0.0529241
0.670001 0.0539095
0.66875 0.0548996
0.667497 0.0558944
0.666242 0.0568939
0.664985 0.0578982
0.663727 0.0589072
0.662466 0.0599208
0.661204 0.0609392
0.65994 0.0619623
0.658673 0.06299
0.657405 0.0640224
0.656135 0.0650595
0.654863 0.0661013
0.653588 0.0671477
0.652312 0.0681987
0.651033 0.0692544
0.649753 0.0703147
0.64847 0.0713796
0.647185 0.0724491
0.645898 0.0735233
0.644609 0.074602
0.643318 0.0756854
0.642024 0.0767733
0.640728 0.0778658
0.63943 0.0789628
0.638129 0.0800644
0.636826 0.0811705
0.635521 0.0822812
0.634213 0.0833964
0.632903 0.0845161
0.63159 0.0856403
0.630275 0.086769
0.628957 0.0879022
0.627637 0.0890398
0.626314 0.090182
0.624989 0.0913285
0.623661 0.0924795
0.622331 0.093635
0.620998 0.0947948
0.619662 0.0959591
0.618323 0.0971277
0.616982 0.0983007
0.615638 0.0994781
0.614291 0.10066
0.612942 0.101846
0.611589 0.103036
0.610234 0.104231
0.608876 0.10543
0.607514 0.106634
0.60615 0.107841
0.604783 0.109053
0.603413 0.110269
0.60204 0.111489
0.600664 0.112714
0.599285 0.113943
0.597902 0.115176
0.596517 0.116413
0.595128 0.117654
0.593736 0.1189
0.592341 0.120149
0.590943 0.121403
0.589541 0.12266
0.588136 0.123922
0.586728 0.125188
0.585317 0.126458
0.583902 0.127732
0.582483 0.12901
0.581061 0.130292
0.579636 0.131577
0.578207 0.132867
0.576774 0.134161
0.575338 0.135459
0.573899 0.13676
0.572456 0.138065
0.571009 0.139375
0.569558 0.140688
0.568104 0.142004
0.566646 0.143325
0.565184 0.144649
0.563718 0.145977
0.562249 0.147309
0.560776 0.148645
0.559298 0.149984
0.557817 0.151327
0.556332 0.152673
0.554843 0.154023
0.55335 0.155376
0.551853 0.156733
0.550351 0.158094
0.548846 0.159458
0.547337 0.160826
0.545823 0.162196
0.544305 0.163571
0.542783 0.164949
0.541257 0.16633
0.539726 0.167714
0.538191 0.169102
0.536652 0.170493
0.535108 0.171887
0.53356 0.173284
0.532007 0.174685
0.53045 0.176088
0.528888 0.177495
0.527322 0.178905
0.525752 0.180318
0.524176 0.181734
0.522597 0.183153
0.521012 0.184575
0.519423 0.186
0.517829 0.187427
0.51623 0.188858
0.514627 0.190291
0.513018 0.191727
0.511405 0.193166
0.509787 0.194607
0.508164 0.196052
0.506537 0.197498
0.504904 0.198948
0.503266 0.2004
0.501623 0.201854
0.499976 0.203311
0.498323 0.20477
0.496665 0.206232
0.495002 0.207696
0.493333 0.209163
0.49166 0.210631
0.489981 0.212102
0.488297 0.213575
0.486608 0.21505
0.484914 0.216528
0.483214 0.218007
0.481509 0.219488
0.479798 0.220972
0.478082 0.222457
0.476361 0.223944
0.474634 0.225433
0.472902 0.226924
0.471164 0.228416
0.46942 0.22991
0.467671 0.231406
0.465917 0.232903
0.464157 0.234402
0.462391 0.235902
0.460619 0.237404
0.458842 0.238907
0.457059 0.240412
0.455271 0.241918
0.453476 0.243424
0.451676 0.244933
0.44987 0.246442
0.448059 0.247952
0.446241 0.249463
0.444417 0.250976
0.442588 0.252489
0.440753 0.254003
0.438912 0.255518
0.437064 0.257033
0.435211 0.258549
0.433352 0.260066
0.431487 0.261584
0.429616 0.263101
0.427739 0.26462
0.425856 0.266138
0.423966 0.267657
0.422071 0.269177
0.42017 0.270696
0.418262 0.272216
0.416348 0.273735
0.414428 0.275255
0.412502 0.276774
0.41057 0.278294
0.408632 0.279813
0.406687 0.281332
0.404737 0.282851
0.40278 0.28437
0.400817 0.285887
0.398847 0.287405
0.396872 0.288922
0.39489 0.290438
0.392902 0.291954
0.390907 0.293468
0.388907 0.294982
0.3869 0.296495
0.384887 0.298007
0.382867 0.299518
0.380841 0.301028
0.378809 0.302537
0.376771 0.304045
0.374727 0.305551
0.372676 0.307056
0.370619 0.308559
0.368555 0.310061
0.366486 0.311561
0.36441 0.31306
0.362328 0.314557
0.36024 0.316052
0.358145 0.317545
0.356044 0.319036
0.353937 0.320525
0.351824 0.322012
0.349704 0.323497
0.347578 0.32498
0.345446 0.326461
0.343308 0.327939
0.341164 0.329414
0.339014 0.330887
0.336857 0.332358
0.334695 0.333826
0.332526 0.335291
0.330351 0.336753
0.32817 0.338213
0.325983 0.339669
0.32379 0.341123
0.321591 0.342573
0.319386 0.34402
0.317176 0.345464
0.314959 0.346905
0.312736 0.348343
0.310507 0.349776
0.308273 0.351207
0.306033 0.352634
0.303787 0.354057
0.301535 0.355476
0.299277 0.356892
0.297014 0.358304
0.294745 0.359712
0.292471 0.361115
0.290191 0.362515
0.287905 0.363911
0.285614 0.365302
0.283317 0.36669
0.281015 0.368072
0.278708 0.369451
0.276395 0.370825
0.274077 0.372194
0.271754 0.373559
0.269425 0.374919
0.267091 0.376275
0.264752 0.377626
0.262408 0.378971
0.260059 0.380312
0.257705 0.381648
0.255346 0.382979
0.252982 0.384305
0.250613 0.385626
0.24824 0.386941
0.245861 0.388251
0.243479 0.389556
0.241091 0.390855
0.238699 0.392149
0.236302 0.393438
0.233901 0.394721
0.231496 0.395998
0.229086 0.39727
0.226672 0.398536
0.224253 0.399796
0.221831 0.40105
0.219404 0.402299
0.216974 0.403541
0.214539 0.404778
0.212101 0.406009
0.209658 0.407233
0.207212 0.408452
0.204762 0.409664
0.202309 0.41087
0.199852 0.41207
0.197391 0.413264
0.194927 0.414451
0.19246 0.415632
0.18999 0.416806
0.187516 0.417975
0.185039 0.419136
0.182559 0.420291
0.180076 0.42144
0.17759 0.422582
0.175101 0.423718
0.17261 0.424847
0.170115 0.425969
0.167618 0.427084
0.165119 0.428193
0.162617 0.429295
0.160113 0.43039
0.157606 0.431479
0.155097 0.432561
0.152586 0.433635
0.150073 0.434703
0.147557 0.435765
0.14504 0.436819
0.142521 0.437866
0.14 0.438906
0.137478 0.43994
0.134953 0.440966
0.132428 0.441986
0.1299 0.442998
0.127372 0.444004
0.124842 0.445002
0.122311 0.445994
0.119778 0.446978
0.117245 0.447956
0.11471 0.448926
0.112175 0.44989
0.109639 0.450846
0.107102 0.451795
0.104564 0.452737
0.102026 0.453673
0.0994874 0.454601
0.0969481 0.455522
0.0944086 0.456436
0.0918687 0.457343
0.0893286 0.458243
0.0867884 0.459136
0.0842481 0.460022
0.0817078 0.460901
0.0791676 0.461773
0.0766276 0.462638
0.0740879 0.463496
0.0715485 0.464347
0.0690095 0.465191
0.0664709 0.466028
0.0639329 0.466859
0.0613956 0.467682
0.0588589 0.468499
0.056323 0.469308
0.053788 0.470111
0.0512539 0.470907
0.0487208 0.471696
0.0461888 0.472479
0.0436579 0.473254
0.0411282 0.474023
0.0385999 0.474785
0.0360728 0.475541
0.0335472 0.47629
0.0310231 0.477032
0.0285006 0.477768
0.0259797 0.478497
0.0234605 0.47922
0.0209431 0.479936
0.0184275 0.480645
0.0159138 0.481349
0.0134021 0.482045
0.0108925 0.482736
0.0083849 0.48342
0.00587949 0.484098
0.00337632 0.484769
0.000875434 0.485434
-0.0016231 0.486093
-0.00411921 0.486746
-0.00661285 0.487393
-0.00910395 0.488034
-0.0115925 0.488668
-0.0140783 0.489297
-0.0165614 0.489919
-0.0190418 0.490536
-0.0215193 0.491147
-0.023994 0.491752
-0.0264657 0.492351
-0.0289344 0.492945
-0.0314 0.493532
-0.0338626 0.494114
-0.036322 0.494691
-0.0387782 0.495262
-0.0412311 0.495827
-0.0436807 0.496387
-0.0461269 0.496941
-0.0485698 0.49749
-0.0510091 0.498034
-0.053445 0.498572
-0.0558773 0.499105
-0.058306 0.499633
-0.0607311 0.500155
-0.0631524 0.500673
-0.06557 0.501185
-0.0679838 0.501693
-0.0703938 0.502195
-0.0728 0.502693
-0.0752022 0.503185
-0.0776004 0.503673
-0.0799947 0.504156
-0.0823849 0.504635
-0.0847711 0.505108
-0.0871531 0.505577
-0.089531 0.506042
-0.0919047 0.506501
-0.0942742 0.506957
-0.0966394 0.507408
-0.0990003 0.507854
-0.101357 0.508297
-0.103709 0.508735
-0.106057 0.509168
-0.1084 0.509598
-0.110739 0.510023
-0.113074 0.510445
-0.115404 0.510862
-0.117729 0.511275
-0.12005 0.511685
-0.122366 0.51209
-0.124677 0.512492
-0.126984 0.51289
-0.129286 0.513284
-0.131584 0.513674
-0.133877 0.514061
-0.136164 0.514444
-0.138448 0.514824
-0.140726 0.5152
-0.142999 0.515573
-0.145268 0.515943
-0.147532 0.516309
-0.14979 0.516672
-0.152044 0.517031
-0.154293 0.517388
-0.156537 0.517741
-0.158776 0.518091
-0.16101 0.518438
-0.163238 0.518783
-0.165462 0.519124
-0.167681 0.519462
-0.169895 0.519798
-0.172103 0.520131
-0.174307 0.520461
-0.176505 0.520788
-0.178698 0.521112
-0.180886 0.521434
-0.183069 0.521754
-0.185246 0.522071
-0.187419 0.522385
-0.189586 0.522697
-0.191748 0.523007
-0.193904 0.523315
-0.196056 0.52362
-0.198202 0.523923
-0.200343 0.524223
-0.202478 0.524522
-0.204609 0.524818
-0.206733 0.525113
-0.208853 0.525405
-0.210967 0.525695
-0.213076 0.525984
-0.21518 0.52627
-0.217278 0.526555
-0.219371 0.526838
-0.221459 0.527119
-0.223541 0.527399
-0.225618 0.527677
-0.227689 0.527953
-0.229755 0.528227
-0.231816 0.528501
-0.233871 0.528772
-0.235921 0.529042
-0.237965 0.529311
-0.240004 0.529578
-0.242038 0.529844
-0.244066 0.530109
-0.246089 0.530372
-0.248106 0.530635
-0.250118 0.530896
-0.252125 0.531155
-0.254126 0.531414
-0.256121 0.531672
-0.258111 0.531929
-0.260096 0.532184
-0.262075 0.532439
-0.264049 0.532693
-0.266018 0.532946
-0.267981 0.533198
-0.269938 0.533449
-0.27189 0.5337
-0.273837 0.533949
-0.275778 0.534198
-0.277714 0.534447
-0.279644 0.534694
-0.281569 0.534941
-0.283489 0.535188
-0.285403 0.535434
-0.287311 0.53568
-0.289214 0.535925
-0.291112 0.536169
-0.293004 0.536413
-0.294891 0.536657
-0.296773 0.536901
-0.298649 0.537144
-0.30052 0.537387
-0.302385 0.537629
-0.304245 0.537872
-0.306099 0.538114
-0.307948 0.538356
-0.309792 0.538598
-0.31163 0.53884
-0.313463 0.539082
-0.315291 0.539324
-0.317113 0.539565
-0.318929 0.539807
-0.320741 0.540049
-0.322547 0.540291
-0.324348 0.540533
-0.326143 0.540775
-0.327933 0.541017
-0.329718 0.54126
-0.331497 0.541502
-0.333271 0.541745
-0.33504 0.541988
-0.336803 0.542232
-0.338561 0.542476
-0.340314 0.54272
-0.342061 0.542964
-0.343803 0.543209
-0.34554 0.543454
-0.347272 0.5437
-0.348998 0.543946
-0.350719 0.544193
-0.352435 0.54444
-0.354145 0.544687
-0.35585 0.544936
-0.35755 0.545184
-0.359245 0.545434
-0.360935 0.545684
-0.362619 0.545934
-0.364298 0.546186
-0.365972 0.546438
-0.367641 0.54669
-0.369304 0.546944
-0.370963 0.547198
-0.372616 0.547453
-0.374264 0.547708
-0.375907 0.547965
-0.377544 0.548222
-0.379177 0.54848
-0.380804 0.548739
-0.382426 0.548999
-0.384044 0.54926
-0.385656 0.549522
-0.387262 0.549784
-0.388864 0.550048
-0.390461 0.550313
-0.392053 0.550578
-0.393639 0.550845
-0.395221 0.551112
-0.396797 0.551381
-0.398368 0.551651
-0.399935 0.551921
-0.401496 0.552193
-0.403052 0.552466
-0.404603 0.55274
-0.406149 0.553015
-0.407691 0.553292
-0.409227 0.553569
-0.410758 0.553848
-0.412284 0.554128
-0.413805 0.554409
-0.415322 0.554691
-0.416833 0.554975
-0.418339 0.55526
-0.419841 0.555546
-0.421337 0.555833
-0.422829 0.556122
-0.424315 0.556412
-0.425797 0.556703
-0.427274 0.556995
-0.428746 0.557289
-0.430213 0.557585
-0.431675 0.557881
-0.433132 0.55818
-0.434585 0.558479
-0.436032 0.55878
-0.437475 0.559082
-0.438913 0.559386
-0.440346 0.559691
-0.441774 0.559998
-0.443197 0.560306
-0.444616 0.560615
-0.44603 0.560926
-0.447439 0.561239
-0.448843 0.561553
-0.450242 0.561868
-0.451637 0.562185
-0.453027 0.562504
-0.454412 0.562824
-0.455793 0.563146
-0.457168 0.563469
-0.458539 0.563794
-0.459905 0.56412
-0.461267 0.564448
-0.462624 0.564778
-0.463976 0.565109
-0.465323 0.565442
-0.466666 0.565776
-0.468004 0.566112
-0.469338 0.56645
-0.470666 0.566789
-0.471991 0.56713
-0.47331 0.567473
-0.474625 0.567817
-0.475935 0.568163
-0.477241 0.568511
-0.478542 0.568861
-0.479838 0.569212
-0.48113 0.569564
-0.482417 0.569919
-0.4837 0.570275
-0.484978 0.570633
-0.486251 0.570993
-0.48752 0.571354
-0.488784 0.571717
-0.490044 0.572082
-0.491299 0.572449
-0.49255 0.572817
-0.493796 0.573187
-0.495038 0.573559
-0.496275 0.573933
-0.497508 0.574308
-0.498736 0.574685
-0.49996 0.575064
-0.501179 0.575445
-0.502394 0.575828
-0.503604 0.576212
-0.50481 0.576598
-0.506011 0.576986
-0.507208 0.577376
-0.508401 0.577768
-0.509589 0.578161
-0.510773 0.578557
-0.511952 0.578954
-0.513127 0.579353
-0.514297 0.579753
-0.515463 0.580156
-0.516625 0.58056
-0.517782 0.580967
-0.518935 0.581375
-0.520084 0.581785
-0.521228 0.582197
-0.522367 0.58261
-0.523503 0.583026
-0.524634 0.583443
-0.525761 0.583863
-0.526883 0.584284
-0.528001 0.584707
-0.529115 0.585132
-0.530225 0.585558
-0.53133 0.585987
-0.532431 0.586417
-0.533527 0.58685
-0.53462 0.587284
-0.535708 0.58772
-0.536791 0.588158
-0.537871 0.588598
-0.538946 0.58904
-0.540017 0.589484
-0.541084 0.589929
-0.542146 0.590377
-0.543205 0.590826
-0.544259 0.591277
-0.545308 0.59173
-0.546354 0.592185
-0.547395 0.592642
-0.548433 0.593101
-0.549466 0.593561
-0.550494 0.594024
-0.551519 0.594488
-0.552539 0.594955
-0.553556 0.595423
-0.554568 0.595893
-0.555575 0.596365
-0.556579 0.596839
-0.557579 0.597315
-0.558574 0.597793
-0.559565 0.598272
-0.560553 0.598754
-0.561536 0.599237
-0.562515 0.599722
-0.563489 0.600209
-0.56446 0.600698
-0.565427 0.601189
-0.566389 0.601682
-0.567347 0.602177
-0.568302 0.602673
-0.569252 0.603172
-0.570198 0.603672
-0.57114 0.604174
-0.572078 0.604679
-0.573012 0.605185
-0.573941 0.605692
-0.574867 0.606202
-0.575789 0.606714
-0.576706 0.607227
-0.57762 0.607743
-0.57853 0.60826
-0.579435 0.608779
-0.580337 0.6093
-0.581234 0.609823
-0.582128 0.610348
-0.583017 0.610874
-0.583903 0.611403
-0.584784 0.611933
-0.585661 0.612465
-0.586535 0.612999
-0.587404 0.613535
-0.58827 0.614073
-0.589131 0.614612
-0.589989 0.615153
-0.590843 0.615697
-0.591692 0.616242
-0.592538 0.616789
-0.59338 0.617337
-0.594217 0.617888
-0.595051 0.61844
-0.595881 0.618995
-0.596707 0.619551
-0.597529 0.620108
-0.598347 0.620668
-0.599161 0.62123
-0.599972 0.621793
-0.600778 0.622358
-0.60158 0.622925
-0.602379 0.623494
-0.603173 0.624064
-0.603964 0.624637
-0.604751 0.625211
-0.605534 0.625787
-0.606313 0.626364
-0.607088 0.626944
-0.60786 0.627525
-0.608627 0.628108
-0.609391 0.628693
-0.61015 0.629279
-0.610906 0.629868
-0.611658 0.630458
-0.612406 0.63105
-0.613151 0.631643
-0.613891 0.632239
-0.614628 0.632836
-0.615361 0.633435
-0.61609 0.634035
-0.616815 0.634638
-0.617536 0.635242
-0.618254 0.635847
-0.618967 0.636455
-0.619677 0.637064
-0.620383 0.637675
-0.621086 0.638288
-0.621784 0.638902
-0.622479 0.639518
-0.62317 0.640136
-0.623857 0.640755
-0.62454 0.641376
-0.62522 0.641999
-0.625896 0.642624
-0.626568 0.64325
-0.627236 0.643878
-0.627901 0.644507
-0.628562 0.645138
-0.629219 0.645771
-0.629872 0.646406
-0.630521 0.647042
-0.631167 0.64768
-0.631809 0.648319
-0.632448 0.64896
-0.633082 0.649603
-0.633713 0.650247
-0.63434 0.650893
-0.634963 0.65154
-0.635583 0.652189
-0.636199 0.65284
-0.636811 0.653493
-0.63742 0.654146
-0.638025 0.654802
-0.638626 0.655459
-0.639223 0.656118
-0.639817 0.656778
-0.640407 0.65744
-0.640994 0.658103
-0.641576 0.658768
-0.642155 0.659435
-0.642731 0.660103
-0.643303 0.660772
-0.643871 0.661444
-0.644435 0.662116
-0.644996 0.66279
-0.645553 0.663466
-0.646106 0.664143
-0.646656 0.664822
-0.647202 0.665502
-0.647744 0.666184
-0.648283 0.666867
-0.648818 0.667552
-0.64935 0.668238
-0.649878 0.668926
-0.650402 0.669615
-0.650923 0.670306
-0.65144 0.670998
-0.651953 0.671691
-0.652463 0.672386
-0.652969 0.673083
-0.653472 0.673781
-0.653971 0.67448
-0.654466 0.675181
-0.654958 0.675883
-0.655446 0.676586
-0.655931 0.677291
-0.656412 0.677998
-0.656889 0.678705
-0.657363 0.679415
-0.657833 0.680125
-0.6583 0.680837
-0.658763 0.68155
-0.659222 0.682265
-0.659678 0.682981
-0.660131 0.683699
-0.66058 0.684417
-0.661025 0.685137
-0.661467 0.685859
-0.661905 0.686582
-0.662339 0.687306
-0.662771 0.688031
-0.663198 0.688758
-0.663622 0.689486
-0.664043 0.690215
-0.66446 0.690946
-0.664873 0.691678
-0.665283 0.692411
-0.665689 0.693145
-0.666092 0.693881
-0.666491 0.694618
-0.666887 0.695356
-0.667279 0.696096
-0.667668 0.696836
-0.668053 0.697578
-0.668435 0.698322
-0.668814 0.699066
-0.669188 0.699812
-0.66956 0.700558
-0.669927 0.701307
-0.670292 0.702056
-0.670653 0.702806
-0.67101 0.703558
-0.671364 0.704311
-0.671714 0.705065
-0.672061 0.70582
-0.672404 0.706576
-0.672744 0.707334
-0.673081 0.708092
-0.673414 0.708852
-0.673744 0.709613
-0.67407 0.710375
-0.674392 0.711138
-0.674712 0.711902
-0.675027 0.712668
-0.67534 0.713434
-0.675649 0.714202
-0.675954 0.714971
-0.676256 0.71574
-0.676555 0.716511
-0.67685 0.717283
-0.677142 0.718056
-0.67743 0.71883
-0.677715 0.719605
-0.677997 0.720381
-0.678275 0.721158
-0.678549 0.721936
-0.678821 0.722715
-0.679088 0.723496
-0.679353 0.724277
-0.679614 0.725059
-0.679872 0.725842
-0.680126 0.726626
-0.680377 0.727412
-0.680624 0.728198
-0.680868 0.728985
-0.681109 0.729773
-0.681346 0.730562
-0.68158 0.731352
-0.681811 0.732143
-0.682038 0.732934
-0.682262 0.733727
-0.682482 0.734521
-0.682699 0.735315
-0.682913 0.736111
-0.683124 0.736907
-0.683331 0.737704
-0.683534 0.738503
-0.683735 0.739302
-0.683932 0.740102
-0.684125 0.740902
-0.684316 0.741704
-0.684503 0.742506
-0.684686 0.74331
-0.684867 0.744114
-0.685044 0.744919
-0.685217 0.745724
-0.685388 0.746531
-0.685555 0.747338
-0.685719 0.748147
-0.685879 0.748956
-0.686036 0.749765
-0.68619 0.750576
-0.68634 0.751387
-0.686488 0.752199
-0.686632 0.753012
-0.686772 0.753826
-0.686909 0.75464
-0.687043 0.755455
-0.687174 0.756271
-0.687302 0.757088
-0.687426 0.757905
-0.687547 0.758723
-0.687664 0.759541
-0.687779 0.760361
-0.68789 0.761181
-0.687998 0.762001
-0.688102 0.762823
-0.688203 0.763645
-0.688301 0.764468
-0.688396 0.765291
-0.688488 0.766115
-0.688576 0.766939
-0.688661 0.767765
-0.688743 0.768591
-0.688822 0.769417
-0.688897 0.770244
-0.688969 0.771072
-0.689038 0.7719
-0.689103 0.772729
-0.689166 0.773559
-0.689225 0.774389
-0.689281 0.775219
-0.689334 0.77605
-0.689383 0.776882
-0.68943 0.777714
-0.689473 0.778547
-0.689513 0.77938
-0.68955 0.780214
-0.689583 0.781048
-0.689614 0.781883
-0.689641 0.782719
-0.689665 0.783554
-0.689685 0.784391
-0.689703 0.785228
-0.689718 0.786065
-0.689729 0.786903
-0.689737 0.787741
-0.689742 0.788579
-0.689744 0.789418
-0.689742 0.790258
-0.689738 0.791098
-0.68973 0.791938
-0.689719 0.792779
-0.689705 0.79362
-0.689688 0.794462
-0.689668 0.795304
-0.689644 0.796146
-0.689618 0.796989
-0.689588 0.797832
-0.689555 0.798675
-0.689519 0.799519
-0.68948 0.800363
-0.689438 0.801208
-0.689392 0.802053
-0.689344 0.802898
-0.689292 0.803743
-0.689238 0.804589
-0.68918 0.805435
-0.689119 0.806281
-0.689055 0.807128
-0.688988 0.807975
-0.688918 0.808822
-0.688845 0.80967
-0.688768 0.810517
-0.688689 0.811365
-0.688607 0.812214
-0.688521 0.813062
-0.688432 0.813911
-0.688341 0.81476
-0.688246 0.815609
-0.688148 0.816458
-0.688047 0.817308
-0.687943 0.818158
-0.687836 0.819008
-0.687726 0.819858
-0.687613 0.820708
-0.687497 0.821559
-0.687378 0.822409
-0.687256 0.82326
-0.68713 0.824111
-0.687002 0.824962
-0.686871 0.825813
-0.686737 0.826665
-0.686599 0.827516
-0.686459 0.828368
-0.686316 0.829219
-0.686169 0.830071
-0.68602 0.830923
-0.685867 0.831775
-0.685712 0.832627
-0.685554 0.833479
-0.685392 0.834331
-0.685228 0.835183
-0.685061 0.836035
-0.68489 0.836888
-0.684717 0.83774
-0.684541 0.838592
-0.684362 0.839444
-0.68418 0.840297
-0.683994 0.841149
-0.683806 0.842001
-0.683615 0.842854
-0.683421 0.843706
-0.683224 0.844558
-0.683024 0.84541
-0.682822 0.846262
-0.682616 0.847115
-0.682407 0.847967
-0.682196 0.848819
-0.681981 0.849671
-0.681763 0.850522
-0.681543 0.851374
-0.68132 0.852226
-0.681094 0.853077
-0.680864 0.853929
-0.680632 0.85478
-0.680397 0.855631
-0.68016 0.856483
-0.679919 0.857333
-0.679675 0.858184
-0.679429 0.859035
-0.679179 0.859885
-0.678927 0.860736
-0.678672 0.861586
-0.678414 0.862436
-0.678153 0.863286
